BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
262903   281745   262640   66827    -9.2100000000e+02    -1.3096386091e+03    42.20       2399.0
263010   281866   262747   66858    -9.2100000000e+02    -1.3096386091e+03    42.20       2400.4
263117   281987   262854   66889    -9.2100000000e+02    -1.3096386091e+03    42.20       2401.8
263224   282108   262961   66920    -9.2100000000e+02    -1.3096386091e+03    42.20       2403.1
263331   282229   263068   66951    -9.2100000000e+02    -1.3096386091e+03    42.20       2404.5
263438   282350   263175   66982    -9.2100000000e+02    -1.3096386091e+03    42.20       2405.9
263545   282471   263282   67013    -9.2100000000e+02    -1.3096386091e+03    42.20       2407.3
263652   282592   263389   67044    -9.2100000000e+02    -1.3096386091e+03    42.20       2408.7
263759   282713   263496   67075    -9.2100000000e+02    -1.3096386091e+03    42.20       2410.0
263866   282834   263603   67106    -9.2100000000e+02    -1.3096386091e+03    42.20       2411.4
263973   282955   263710   67137    -9.2100000000e+02    -1.3096386091e+03    42.20       2412.8
264080   283076   263817   67168    -9.2100000000e+02    -1.3096386091e+03    42.20       2414.2
264187   283197   263924   67199    -9.2100000000e+02    -1.3096386091e+03    42.20       2415.5
264294   283318   264031   67230    -9.2100000000e+02    -1.3096386091e+03    42.20       2416.9
264401   283439   264138   67261    -9.2100000000e+02    -1.3096386091e+03    42.20       2418.3
264508   283560   264245   67292    -9.2100000000e+02    -1.3096386091e+03    42.20       2419.6
264615   283681   264352   67323    -9.2100000000e+02    -1.3096386091e+03    42.20       2421.0
264722   283802   264459   67354    -9.2100000000e+02    -1.3096386091e+03    42.20       2422.4
264829   283923   264566   67385    -9.2100000000e+02    -1.3096386091e+03    42.20       2423.8
264936   284044   264673   67416    -9.2100000000e+02    -1.3096386091e+03    42.20       2425.1
265043   284165   264780   67447    -9.2100000000e+02    -1.3096386091e+03    42.20       2426.5
265150   284286   264887   67478    -9.2100000000e+02    -1.3096386091e+03    42.20       2427.8
265257   284407   264994   67509    -9.2100000000e+02    -1.3096386091e+03    42.20       2429.2
265364   284528   265101   67540    -9.2100000000e+02    -1.3096386091e+03    42.20       2430.5
265471   284649   265208   67571    -9.2100000000e+02    -1.3096386091e+03    42.20       2431.9
265578   284770   265315   67602    -9.2100000000e+02    -1.3096386091e+03    42.20       2433.3
265685   284891   265422   67633    -9.2100000000e+02    -1.3096386091e+03    42.20       2434.6
265792   285012   265529   67664    -9.2100000000e+02    -1.3096386091e+03    42.20       2436.0
265899   285133   265636   67695    -9.2100000000e+02    -1.3096386091e+03    42.20       2437.4
266006   285254   265743   67726    -9.2100000000e+02    -1.3096386091e+03    42.20       2438.7
266113   285375   265850   67757    -9.2100000000e+02    -1.3096386091e+03    42.20       2440.1
266220   285496   265957   67788    -9.2100000000e+02    -1.3096386091e+03    42.20       2441.5
266327   285617   266064   67819    -9.2100000000e+02    -1.3096386091e+03    42.20       2442.9
266434   285738   266171   67850    -9.2100000000e+02    -1.3096386091e+03    42.20       2444.2
266541   285859   266278   67881    -9.2100000000e+02    -1.3096386091e+03    42.20       2445.6
266648   285980   266385   67912    -9.2100000000e+02    -1.3096386091e+03    42.20       2447.0
266755   286101   266492   67943    -9.2100000000e+02    -1.3096386091e+03    42.20       2448.4
266862   286222   266599   67974    -9.2100000000e+02    -1.3096386091e+03    42.20       2449.7
266969   286343   266706   68005    -9.2100000000e+02    -1.3096386091e+03    42.20       2451.1
267076   286464   266813   68036    -9.2100000000e+02    -1.3096386091e+03    42.20       2452.4
267183   286585   266920   68067    -9.2100000000e+02    -1.3096386091e+03    42.20       2453.8
267290   286706   267027   68098    -9.2100000000e+02    -1.3096386091e+03    42.20       2455.1
267397   286827   267134   68129    -9.2100000000e+02    -1.3096386091e+03    42.20       2456.5
267504   286948   267241   68160    -9.2100000000e+02    -1.3096386091e+03    42.20       2457.9
267611   287069   267348   68191    -9.2100000000e+02    -1.3096386091e+03    42.20       2459.2
267718   287190   267455   68222    -9.2100000000e+02    -1.3096386091e+03    42.20       2460.6
267825   287311   267562   68253    -9.2100000000e+02    -1.3096386091e+03    42.20       2462.0
267932   287432   267669   68284    -9.2100000000e+02    -1.3096386091e+03    42.20       2463.3
268039   287553   267776   68315    -9.2100000000e+02    -1.3096386091e+03    42.20       2464.7
268146   287674   267883   68346    -9.2100000000e+02    -1.3096386091e+03    42.20       2466.0
268253   287795   267990   68377    -9.2100000000e+02    -1.3096386091e+03    42.20       2467.4
268360   287916   268097   68408    -9.2100000000e+02    -1.3096386091e+03    42.20       2468.8
268467   288037   268204   68439    -9.2100000000e+02    -1.3096386091e+03    42.20       2470.1
268574   288158   268311   68470    -9.2100000000e+02    -1.3096386091e+03    42.20       2471.5
268681   288279   268418   68501    -9.2100000000e+02    -1.3096386091e+03    42.20       2472.9
268788   288400   268525   68532    -9.2100000000e+02    -1.3096386091e+03    42.20       2474.2
268895   288521   268632   68563    -9.2100000000e+02    -1.3096386091e+03    42.20       2475.6
269002   288642   268739   68594    -9.2100000000e+02    -1.3096386091e+03    42.20       2477.0
269109   288763   268846   68625    -9.2100000000e+02    -1.3096386091e+03    42.20       2478.4
269216   288884   268953   68656    -9.2100000000e+02    -1.3096386091e+03    42.20       2479.8
269323   289005   269060   68687    -9.2100000000e+02    -1.3096386091e+03    42.20       2481.1
269430   289126   269167   68718    -9.2100000000e+02    -1.3096386091e+03    42.20       2482.5
269537   289247   269274   68749    -9.2100000000e+02    -1.3096386091e+03    42.20       2483.9
269644   289368   269381   68780    -9.2100000000e+02    -1.3096386091e+03    42.20       2485.3
269751   289489   269488   68811    -9.2100000000e+02    -1.3096386091e+03    42.20       2486.6
269858   289610   269595   68842    -9.2100000000e+02    -1.3096386091e+03    42.20       2488.0
269965   289731   269702   68873    -9.2100000000e+02    -1.3096386091e+03    42.20       2489.4
270072   289852   269809   68904    -9.2100000000e+02    -1.3096386091e+03    42.20       2490.7
270179   289973   269916   68935    -9.2100000000e+02    -1.3096386091e+03    42.20       2492.1
270286   290094   270023   68966    -9.2100000000e+02    -1.3096386091e+03    42.20       2493.5
270393   290215   270130   68997    -9.2100000000e+02    -1.3096386091e+03    42.20       2494.9
270500   290336   270237   69028    -9.2100000000e+02    -1.3096386091e+03    42.20       2496.3
270607   290457   270344   69059    -9.2100000000e+02    -1.3096386091e+03    42.20       2497.6
270714   290578   270451   69090    -9.2100000000e+02    -1.3096386091e+03    42.20       2499.0
270821   290699   270558   69121    -9.2100000000e+02    -1.3096386091e+03    42.20       2500.4
270928   290820   270665   69152    -9.2100000000e+02    -1.3096386091e+03    42.20       2501.8
271035   290941   270772   69183    -9.2100000000e+02    -1.3096386091e+03    42.20       2503.1
271142   291062   270879   69214    -9.2100000000e+02    -1.3096386091e+03    42.20       2504.5
271249   291183   270986   69245    -9.2100000000e+02    -1.3096386091e+03    42.20       2505.9
271356   291304   271093   69276    -9.2100000000e+02    -1.3096386091e+03    42.20       2507.2
271463   291425   271200   69307    -9.2100000000e+02    -1.3096386091e+03    42.20       2508.6
271570   291546   271307   69338    -9.2100000000e+02    -1.3096386091e+03    42.20       2510.0
271677   291667   271414   69369    -9.2100000000e+02    -1.3096386091e+03    42.20       2511.3
271784   291788   271521   69400    -9.2100000000e+02    -1.3096386091e+03    42.20       2512.7
271891   291909   271628   69431    -9.2100000000e+02    -1.3096386091e+03    42.20       2514.1
271998   292030   271735   69462    -9.2100000000e+02    -1.3096386091e+03    42.20       2515.5
272105   292151   271842   69493    -9.2100000000e+02    -1.3096386091e+03    42.20       2516.9
272212   292272   271949   69524    -9.2100000000e+02    -1.3096386091e+03    42.20       2518.2
272319   292393   272056   69555    -9.2100000000e+02    -1.3096386091e+03    42.20       2519.6
272426   292514   272163   69586    -9.2100000000e+02    -1.3096386091e+03    42.20       2521.0
272533   292635   272270   69617    -9.2100000000e+02    -1.3096386091e+03    42.20       2522.3
272640   292756   272377   69648    -9.2100000000e+02    -1.3096386091e+03    42.20       2523.7
272747   292877   272484   69679    -9.2100000000e+02    -1.3096386091e+03    42.20       2525.1
272854   292998   272591   69710    -9.2100000000e+02    -1.3096386091e+03    42.20       2526.5
272961   293119   272698   69741    -9.2100000000e+02    -1.3096386091e+03    42.20       2527.8
273068   293240   272805   69772    -9.2100000000e+02    -1.3096386091e+03    42.20       2529.2
273175   293361   272912   69803    -9.2100000000e+02    -1.3096386091e+03    42.20       2530.5
273282   293482   273019   69834    -9.2100000000e+02    -1.3096386091e+03    42.20       2531.9
273389   293603   273126   69865    -9.2100000000e+02    -1.3096386091e+03    42.20       2533.2
273496   293724   273233   69896    -9.2100000000e+02    -1.3096386091e+03    42.20       2534.6
273603   293845   273340   69927    -9.2100000000e+02    -1.3096386091e+03    42.20       2536.0
273710   293966   273447   69958    -9.2100000000e+02    -1.3096386091e+03    42.20       2537.3
273817   294087   273554   69989    -9.2100000000e+02    -1.3096386091e+03    42.20       2538.7
273924   294208   273661   70020    -9.2100000000e+02    -1.3096386091e+03    42.20       2540.0
274031   294329   273768   70051    -9.2100000000e+02    -1.3096386091e+03    42.20       2541.4
274138   294450   273875   70082    -9.2100000000e+02    -1.3096386091e+03    42.20       2542.8
274245   294571   273982   70113    -9.2100000000e+02    -1.3096386091e+03    42.20       2544.2
274352   294692   274089   70144    -9.2100000000e+02    -1.3096386091e+03    42.20       2545.5
274459   294813   274196   70175    -9.2100000000e+02    -1.3096386091e+03    42.20       2546.9
274566   294934   274303   70206    -9.2100000000e+02    -1.3096386091e+03    42.20       2548.2
274673   295055   274410   70237    -9.2100000000e+02    -1.3096386091e+03    42.20       2549.5
274780   295176   274517   70268    -9.2100000000e+02    -1.3096386091e+03    42.20       2550.9
274887   295297   274624   70299    -9.2100000000e+02    -1.3096386091e+03    42.20       2552.2
274994   295418   274731   70330    -9.2100000000e+02    -1.3096386091e+03    42.20       2553.6
275101   295539   274838   70361    -9.2100000000e+02    -1.3096386091e+03    42.20       2555.0
275208   295660   274945   70392    -9.2100000000e+02    -1.3096386091e+03    42.20       2556.3
275315   295781   275052   70423    -9.2100000000e+02    -1.3096386091e+03    42.20       2557.8
275422   295902   275159   70454    -9.2100000000e+02    -1.3096386091e+03    42.20       2559.1
275529   296023   275266   70485    -9.2100000000e+02    -1.3096386091e+03    42.20       2560.5
275636   296144   275373   70516    -9.2100000000e+02    -1.3096386091e+03    42.20       2561.9
275743   296265   275480   70547    -9.2100000000e+02    -1.3096386091e+03    42.20       2563.3
275850   296386   275587   70578    -9.2100000000e+02    -1.3096386091e+03    42.20       2564.7
275957   296507   275694   70609    -9.2100000000e+02    -1.3096386091e+03    42.20       2566.1
276064   296628   275801   70640    -9.2100000000e+02    -1.3096386091e+03    42.20       2567.5
276171   296749   275908   70671    -9.2100000000e+02    -1.3096386091e+03    42.20       2568.8
276278   296870   276015   70702    -9.2100000000e+02    -1.3096386091e+03    42.20       2570.2
276385   296991   276122   70733    -9.2100000000e+02    -1.3096386091e+03    42.20       2571.5
276492   297112   276229   70764    -9.2100000000e+02    -1.3096386091e+03    42.20       2572.9
276599   297233   276336   70795    -9.2100000000e+02    -1.3096386091e+03    42.20       2574.2
276706   297354   276443   70826    -9.2100000000e+02    -1.3096386091e+03    42.20       2575.6
276813   297475   276550   70857    -9.2100000000e+02    -1.3096386091e+03    42.20       2577.0
276920   297596   276657   70888    -9.2100000000e+02    -1.3096386091e+03    42.20       2578.4
277027   297717   276764   70919    -9.2100000000e+02    -1.3096386091e+03    42.20       2579.7
277134   297838   276871   70950    -9.2100000000e+02    -1.3096386091e+03    42.20       2581.1
277241   297959   276978   70981    -9.2100000000e+02    -1.3096386091e+03    42.20       2582.4
277348   298080   277085   71012    -9.2100000000e+02    -1.3096386091e+03    42.20       2583.8
277455   298201   277192   71043    -9.2100000000e+02    -1.3096386091e+03    42.20       2585.1
277562   298322   277299   71074    -9.2100000000e+02    -1.3096386091e+03    42.20       2586.5
277669   298443   277406   71105    -9.2100000000e+02    -1.3096386091e+03    42.20       2587.9
277776   298564   277513   71136    -9.2100000000e+02    -1.3096386091e+03    42.20       2589.2
